patent_id,cpc_sequence,cpc_section,cpc_class,cpc_subclass,cpc_group,cpc_type
8374619,3,H,H04,H04W,H04W88/06,additional
8233061,0,G,G06,G06T,G06T1/60,inventional
8233061,1,G,G06,G06F,G06F12/0207,inventional
8233061,2,H,H04,H04N,H04N19/423,inventional
8233061,3,H,H04,H04N,H04N19/44,inventional
8233061,4,H,H04,H04N,H04N19/85,inventional
8327071,0,G,G06,G06F,G06F12/0815,inventional
8327123,0,G,G06,G06F,G06F9/3887,inventional
8327123,1,G,G06,G06F,G06F9/3455,inventional
8327123,2,G,G06,G06F,G06F9/3851,inventional
8327123,3,G,G06,G06F,G06F9/3888,inventional
8327123,4,G,G06,G06F,G06F9/3889,inventional
8375163,0,G,G06,G06F,G06F13/28,inventional
8375176,0,G,G06,G06F,G06F12/084,inventional
8375176,1,G,G06,G06F,G06F9/3004,inventional
8375176,2,G,G06,G06F,G06F9/30087,inventional
8375176,3,G,G06,G06F,G06F9/30185,inventional
8375176,4,G,G06,G06F,G06F9/526,inventional
8375176,5,G,G06,G06F,G06F2209/521,additional
8327173,0,G,G06,G06F,G06F1/22,inventional
8327173,1,G,G06,G06F,G06F1/3203,inventional
8327173,2,G,G06,G06F,G06F1/3287,inventional
8327173,3,Y,Y02,Y02D,Y02D10/00,additional
8327173,4,Y,Y02,Y02D,Y02D30/50,additional
8375306,0,G,G06,G06Q,G06Q10/107,inventional
8375306,1,G,G06,G06F,G06F16/957,inventional
8375306,2,G,G06,G06F,G06F16/9577,inventional
8327388,0,G,G06,G06F,G06F9/541,inventional
8327388,1,G,G06,G06F,G06F30/20,inventional
8327388,2,G,G06,G06F,G06F2113/12,additional
8276129,0,G,G06,G06F,G06F8/71,inventional
8276132,0,G,G06,G06F,G06F8/36,inventional
8276132,1,G,G06,G06F,G06F8/30,inventional
8276132,2,G,G06,G06F,G06F9/45516,inventional
8276133,0,G,G06,G06F,G06F9/44505,inventional
8276133,1,G,G06,G06F,G06F8/61,inventional
8276180,0,H,H04,H04N,H04N21/2343,inventional
8276180,1,H,H04,H04N,H04N21/23614,inventional
8276180,2,H,H04,H04N,H04N21/23805,inventional
8276180,3,H,H04,H04N,H04N21/25841,inventional
8276180,4,H,H04,H04N,H04N21/262,inventional
8276180,5,H,H04,H04N,H04N21/2225,additional
8276180,6,H,H04,H04N,H04N21/237,additional
8098254,0,G,G09,G09G,G09G5/363,inventional
8098254,1,G,G09,G09G,G09G5/393,inventional
8098254,2,G,G09,G09G,G09G5/397,inventional
8098254,3,G,G09,G09G,G09G2330/021,additional
8098254,4,G,G09,G09G,G09G2340/125,additional
8098254,5,G,G09,G09G,G09G2360/10,additional
8098254,6,G,G09,G09G,G09G2360/121,additional
8098257,0,G,G06,G06T,G06T15/04,inventional
8098257,1,G,G06,G06T,G06T2200/28,additional
8234458,0,G,G06,G06F,G06F12/0831,inventional
8234478,0,G,G06,G06F,G06F12/0895,inventional
8234488,0,G,G06,G06F,G06F1/3228,inventional
8234488,1,G,G09,G09G,G09G5/363,inventional
8234488,2,G,G09,G09G,G09G2320/06,additional
8234488,3,G,G09,G09G,G09G2360/121,additional
8234488,4,G,G09,G09G,G09G2370/04,additional
8189009,0,G,G06,G06T,G06T15/04,inventional
8189009,1,G,G06,G06T,G06T2200/28,additional
8189107,0,H,H04,H04N,H04N5/21,inventional
8189107,1,H,H04,H04N,H04N7/0112,inventional
8189107,2,H,H04,H04N,H04N7/012,inventional
8099529,0,G,G06,G06F,G06F13/385,inventional
8099584,0,G,G06,G06F,G06F9/3851,inventional
8099584,1,G,G06,G06F,G06F9/30072,inventional
8099584,2,G,G06,G06F,G06F9/3012,inventional
8099584,3,G,G06,G06F,G06F9/3888,inventional
8099584,4,G,G06,G06F,G06F9/3889,inventional
8099584,5,G,G06,G06F,G06F9/5066,inventional
8099650,0,G,G06,G06F,G06F11/1064,inventional
8466859,0,G,G09,G09G,G09G3/3648,inventional
8466859,1,G,G09,G09G,G09G3/006,additional
8466859,2,G,G09,G09G,G09G2320/0252,additional
8466859,3,G,G09,G09G,G09G2320/0285,additional
8190412,0,G,G06,G06F,G06F30/20,inventional
8190412,1,G,G06,G06T,G06T17/00,inventional
8190412,2,G,G06,G06T,G06T17/20,inventional
8190412,3,G,G06,G06F,G06F11/261,additional
8190412,4,G,G06,G06F,G06F13/105,additional
8190412,5,G,G06,G06F,G06F30/00,additional
8190412,6,G,G06,G06F,G06F2111/10,additional
8553041,0,G,G06,G06T,G06T9/00,inventional
8553041,1,G,G06,G06T,G06T15/005,inventional
8553041,2,G,G06,G06T,G06T2210/08,additional
8190668,0,G,G06,G06F,G06F17/145,inventional
8190668,1,H,H04,H04N,H04N19/436,inventional
8190668,2,H,H04,H04N,H04N19/44,inventional
8190668,3,H,H04,H04N,H04N19/61,inventional
8190669,0,G,G06,G06F,G06F7/44,inventional
8190669,1,G,G06,G06F,G06F1/035,inventional
8190669,2,G,G06,G06F,G06F7/5443,inventional
8190669,3,G,G06,G06F,G06F9/3895,inventional
8190669,4,G,G06,G06F,G06F2101/04,additional
8190669,5,G,G06,G06F,G06F2101/08,additional
8190669,6,G,G06,G06F,G06F2101/10,additional
8190669,7,G,G06,G06F,G06F2101/12,additional
8049761,0,G,G06,G06F,G06F13/4291,inventional
8049761,1,G,G09,G09G,G09G2330/06,additional
8049761,2,G,G09,G09G,G09G2360/127,additional
8049761,3,G,G09,G09G,G09G2370/10,additional
8190767,0,G,G06,G06F,G06F16/2255,inventional
8190767,1,G,G06,G06F,G06F16/217,inventional
8190767,2,G,G06,G06F,G06F16/22,inventional
8190767,3,H,H04,H04L,H04L63/0236,inventional
8190937,0,G,G06,G06F,G06F1/325,inventional
8190937,1,H,H04,H04R,H04R3/00,additional
8190974,0,G,G06,G06F,G06F11/1048,inventional
8423597,0,G,G06,G06F,G06F17/147,inventional
8278894,0,H,H02,H02M,H02M3/155,inventional
8278894,1,H,H02,H02M,H02M1/348,additional
8424012,0,G,G06,G06T,G06T1/60,inventional
8424012,1,G,G06,G06F,G06F3/14,inventional
8424012,2,G,G06,G06F,G06F9/3851,inventional
8424012,3,G,G06,G06F,G06F9/3887,inventional
8424012,4,G,G06,G06F,G06F9/3888,inventional
8424012,5,G,G06,G06F,G06F12/0877,inventional
8424012,6,G,G06,G06T,G06T1/20,inventional
8424012,7,G,G09,G09G,G09G5/37,inventional
8424012,8,H,H04,H04N,H04N19/42,inventional
8424012,9,H,H04,H04N,H04N19/423,inventional
8424012,10,H,H04,H04N,H04N19/436,inventional
8424012,11,H,H04,H04N,H04N19/44,inventional
8424012,12,H,H04,H04N,H04N19/61,inventional
8424012,13,H,H04,H04N,H04N19/82,inventional
8424012,14,H,H04,H04N,H04N19/85,inventional
8424012,15,H,H04,H04N,H04N19/86,inventional
8555035,0,G,G06,G06F,G06F8/441,inventional
8555036,0,G,G06,G06F,G06F7/38,inventional
8555036,1,G,G06,G06F,G06F9/00,inventional
8555036,2,G,G06,G06F,G06F9/30058,inventional
8555036,3,G,G06,G06F,G06F9/30072,inventional
8555036,4,G,G06,G06F,G06F9/3013,inventional
8555036,5,G,G06,G06F,G06F9/44,inventional
8555036,6,G,G06,G06F,G06F15/00,inventional
8279220,0,G,G06,G06T,G06T15/50,inventional
8279229,0,G,G06,G06F,G06F9/5044,inventional
8279229,1,G,G06,G06T,G06T1/20,inventional
8279229,2,G,G06,G06F,G06F2209/503,additional
8279231,0,G,G06,G06F,G06F12/1081,inventional
8514958,0,H,H04,H04L,H04L27/2647,inventional
8514958,1,H,H04,H04J,H04J11/0056,inventional
8514958,2,H,H04,H04L,H04L25/0204,inventional
8514958,3,H,H04,H04L,H04L27/0008,inventional
8514958,4,H,H04,H04L,H04L27/261,inventional
8601223,0,G,G06,G06F,G06F12/1009,inventional
8601223,1,G,G06,G06F,G06F12/1027,inventional
8601223,2,G,G06,G06F,G06F2212/652,additional
8601235,0,G,G06,G06F,G06F12/10,inventional
8601235,1,G,G06,G06F,G06F12/1027,inventional
8601235,2,G,G06,G06F,G06F2212/302,additional
8601235,3,G,G06,G06F,G06F2212/681,additional
8601235,4,G,G06,G06F,G06F2212/684,additional
8279893,0,H,H04,H04L,H04L45/24,inventional
8279893,1,H,H04,H04L,H04L47/125,inventional
8279893,2,H,H04,H04L,H04L47/24,inventional
8279893,3,H,H04,H04L,H04L47/36,inventional
8279893,4,H,H04,H04L,H04L69/14,inventional
8279893,5,H,H04,H04L,H04L69/18,inventional
8279893,6,H,H04,H04W,H04W8/04,inventional
8279893,7,H,H04,H04W,H04W28/02,inventional
8330766,0,G,G09,G09G,G09G5/39,inventional
8330766,1,G,G09,G09G,G09G5/363,additional
8330766,2,G,G09,G09G,G09G2360/06,additional
8330766,3,G,G09,G09G,G09G2360/121,additional
8330766,4,G,G09,G09G,G09G2360/122,additional
8279992,0,H,H04,H04L,H04L7/033,inventional
8279992,1,H,H03,H03L,H03L7/0807,inventional
8279992,2,H,H03,H03L,H03L7/093,inventional
8279992,3,H,H03,H03L,H03L7/091,additional
8379022,0,G,G06,G06T,G06T15/005,inventional
8379022,1,G,G06,G06T,G06T15/06,inventional
8379033,0,G,G06,G06T,G06T15/005,inventional
8379033,1,G,G06,G06F,G06F9/522,inventional
8379033,2,G,G06,G06T,G06T2210/52,additional
8237705,0,G,G06,G06T,G06T1/20,inventional
8237705,1,G,G06,G06F,G06F9/3851,inventional
8237705,2,G,G06,G06F,G06F9/3887,inventional
8237705,3,G,G06,G06F,G06F9/3888,inventional
8237705,4,G,G06,G06F,G06F9/5044,inventional
8237705,5,G,G06,G06T,G06T15/005,inventional
8237725,0,G,G06,G06T,G06T15/005,inventional
8237725,1,G,G06,G06T,G06T2210/52,additional
8237738,0,G,G06,G06T,G06T3/00,inventional
8237738,1,G,G06,G06T,G06T11/40,inventional
8280385,0,H,H04,H04W,H04W16/14,inventional
8280385,1,H,H04,H04W,H04W72/541,additional
8280385,2,H,H04,H04W,H04W76/10,additional
8280385,3,H,H04,H04W,H04W88/06,additional
8516165,0,G,G06,G06F,G06F13/4022,inventional
8516165,1,Y,Y02,Y02D,Y02D10/00,additional
8516190,0,G,G06,G06F,G06F3/061,inventional
8516190,1,G,G06,G06F,G06F3/0638,inventional
8516190,2,G,G06,G06F,G06F3/0689,inventional
8516190,3,G,G06,G06F,G06F11/1076,inventional
8516190,4,G,G06,G06F,G06F2211/1023,additional
8280864,0,G,G06,G06F,G06F16/24569,inventional
8281067,0,G,G06,G06F,G06F3/061,inventional
8281067,1,G,G06,G06F,G06F3/0635,inventional
8281067,2,G,G06,G06F,G06F3/0664,inventional
8281067,3,G,G06,G06F,G06F3/0683,inventional
8281294,0,G,G06,G06F,G06F9/44547,inventional
8281294,1,G,G06,G06F,G06F8/447,inventional
8380778,0,G,G06,G06F,G06F15/80,inventional
8380778,1,G,G06,G06F,G06F9/5066,inventional
8380778,2,G,G06,G06F,G06F15/8053,inventional
8380778,3,G,G06,G06F,G06F17/16,inventional
8380895,0,G,G06,G06F,G06F5/00,inventional
8380895,1,G,G06,G06F,G06F5/01,inventional
8380896,0,G,G06,G06F,G06F5/00,inventional
8380896,1,G,G06,G06F,G06F5/01,inventional
8194065,0,G,G09,G09G,G09G3/20,inventional
8194065,1,G,G09,G09G,G09G2340/0435,additional
8194085,0,G,G06,G06F,G06F13/1694,inventional
8194085,1,G,G06,G06T,G06T1/60,inventional
8194085,2,G,G09,G09G,G09G5/003,inventional
8194085,3,G,G09,G09G,G09G5/363,inventional
8194085,4,G,G09,G09G,G09G5/39,inventional
8194085,5,G,G09,G09G,G09G5/006,additional
8194085,6,G,G09,G09G,G09G2360/128,additional
8381203,0,G,G06,G06F,G06F9/30087,inventional
8381203,1,G,G06,G06F,G06F8/458,inventional
8381203,2,G,G06,G06F,G06F9/3009,inventional
8381203,3,G,G06,G06F,G06F9/3851,inventional
8381203,4,G,G06,G06F,G06F9/3887,inventional
8381203,5,G,G06,G06F,G06F9/38873,inventional
8381203,6,G,G06,G06F,G06F9/3888,inventional
8381203,7,G,G06,G06F,G06F9/38885,inventional
8381203,8,G,G06,G06F,G06F8/452,additional
8239938,0,G,G06,G06F,G06F9/45537,inventional
8194812,0,H,H04,H04L,H04L7/033,inventional
8149234,0,G,G06,G06F,G06F3/14,inventional
8149234,1,G,G09,G09G,G09G2320/0252,additional
8149234,2,G,G09,G09G,G09G2320/066,additional
8149234,3,G,G09,G09G,G09G2320/0666,additional
8149234,4,G,G09,G09G,G09G2340/16,additional
8149243,0,G,G06,G06T,G06T15/04,inventional
8149243,1,G,G06,G06T,G06T2200/28,additional
8149247,0,G,G06,G06F,G06F3/14,inventional
8149247,1,G,G09,G09G,G09G2340/0407,additional
8149247,2,G,G09,G09G,G09G2340/10,additional
8149247,3,G,G09,G09G,G09G2360/02,additional
8149247,4,G,G09,G09G,G09G2360/06,additional
8195432,0,G,G06,G06F,G06F11/3428,inventional
8195731,0,G,G06,G06F,G06F17/11,inventional
8195858,0,G,G06,G06F,G06F12/0859,inventional
8195858,1,G,G06,G06F,G06F2212/302,additional
8427474,0,G,G06,G06T,G06T15/005,inventional
8427474,1,G,G06,G06T,G06T15/40,inventional
8427474,2,G,G06,G06T,G06T2210/52,additional
8427487,0,G,G06,G06T,G06T11/40,inventional
8427490,0,G,G09,G09G,G09G5/06,inventional
8427490,1,G,G06,G06T,G06T1/20,inventional
8427490,2,G,G09,G09G,G09G5/363,inventional
8427490,3,G,G09,G09G,G09G2370/10,additional
8427493,0,G,G06,G06T,G06T17/00,inventional
8427493,1,G,G06,G06F,G06F9/3009,inventional
8427493,2,G,G06,G06F,G06F9/30101,inventional
8427493,3,G,G06,G06F,G06F9/30109,inventional
8427493,4,G,G06,G06F,G06F9/3851,inventional
8427493,5,G,G06,G06F,G06F9/3887,inventional
8427493,6,G,G06,G06F,G06F9/3888,inventional
8427493,7,G,G06,G06T,G06T2210/32,additional
8427494,0,H,H04,H04N,H04N19/42,inventional
8427494,1,H,H04,H04N,H04N19/48,inventional
8427494,2,H,H04,H04N,H04N19/70,inventional
8427495,0,G,G06,G06T,G06T1/60,inventional
8427495,1,H,H04,H04N,H04N19/423,inventional
8427496,0,G,G06,G06F,G06F12/02,inventional
8427496,1,G,G06,G06T,G06T1/60,inventional
8427496,2,G,G06,G06T,G06T9/00,inventional
8427496,3,H,H04,H04N,H04N19/428,inventional
8196169,0,H,H04,H04N,H04N21/25841,inventional
8196169,1,H,H04,H04N,H04N21/4542,inventional
8196169,2,H,H04,H04N,H04N21/6547,inventional
8654132,0,G,G09,G09G,G09G5/393,inventional
8654132,1,G,G06,G06F,G06F3/038,inventional
8654132,2,G,G06,G06F,G06F15/00,inventional
8654132,3,G,G09,G09G,G09G5/00,inventional
8654132,4,G,G09,G09G,G09G5/363,inventional
8654132,5,G,G09,G09G,G09G5/395,inventional
8654132,6,G,G09,G09G,G09G2330/022,additional
8654132,7,G,G09,G09G,G09G2330/023,additional
8654135,0,G,G06,G06T,G06T1/60,inventional
8654135,1,G,G06,G06T,G06T11/40,inventional
8654135,2,G,G06,G06T,G06T15/503,inventional
8654135,3,G,G06,G06T,G06T9/00,additional
8604855,0,H,H03,H03K,H03K3/36,inventional
8604855,1,H,H03,H03K,H03K3/012,inventional
8604855,2,H,H03,H03K,H03K3/356121,inventional
8604857,0,H,H03,H03H,H03H11/265,inventional
8654530,0,G,G06,G06F,G06F1/203,inventional
8654530,1,H,H01,H01L,H01L23/427,inventional
8654530,2,H,H05,H05K,H05K7/20336,inventional
8654530,3,G,G06,G06F,G06F2200/201,additional
8654530,4,H,H01,H01L,H01L2924/0002,additional
8605085,0,G,G06,G06T,G06T17/20,inventional
8605085,1,G,G06,G06T,G06T15/20,inventional
8605085,2,G,G06,G06T,G06T2210/44,additional
8605086,0,G,G06,G06T,G06T11/40,inventional
8605087,0,G,G06,G06T,G06T15/503,inventional
8605087,1,G,G06,G06T,G06T11/40,inventional
8605087,2,G,G06,G06T,G06T2200/28,additional
8605087,3,G,G06,G06T,G06T2210/52,additional
8605097,0,H,H04,H04N,H04N21/4367,inventional
8605097,1,H,H04,H04N,H04N21/4122,inventional
8605097,2,H,H04,H04N,H04N21/44231,inventional
8605097,3,H,H04,H04N,H04N21/44236,inventional
8605097,4,H,H04,H04N,H04N21/4524,inventional
8605097,5,H,H04,H04N,H04N21/4627,inventional
8605102,0,G,G06,G06T,G06T15/005,inventional
8428082,0,H,H04,H04W,H04W72/30,inventional
8605102,1,G,G06,G06T,G06T11/40,inventional
8428082,1,H,H04,H04W,H04W8/26,additional
8605102,2,G,G09,G09G,G09G5/363,additional
8428082,2,H,H04,H04W,H04W84/042,additional
8428083,0,H,H04,H04W,H04W72/30,inventional
8428083,1,H,H04,H04W,H04W8/26,additional
8428083,2,H,H04,H04W,H04W84/042,additional
8428084,0,H,H04,H04W,H04W72/30,inventional
8605104,0,G,G06,G06T,G06T9/00,inventional
8428084,1,H,H04,H04W,H04W8/26,additional
8428084,2,H,H04,H04W,H04W84/042,additional
8605104,1,G,G09,G09G,G09G5/02,inventional
8605104,2,G,G09,G09G,G09G5/363,inventional
8428085,0,H,H04,H04W,H04W72/30,inventional
8428085,1,H,H04,H04W,H04W8/26,additional
8605104,3,H,H04,H04N,H04N1/64,inventional
8428085,2,H,H04,H04W,H04W84/042,additional
8605104,4,G,G09,G09G,G09G5/39,additional
8605104,5,G,G09,G09G,G09G2340/02,additional
8605104,6,G,G09,G09G,G09G2340/0407,additional
8605104,7,G,G09,G09G,G09G2340/10,additional
8605104,8,G,G09,G09G,G09G2360/122,additional
8428194,0,H,H04,H04W,H04W52/367,inventional
8428194,1,H,H04,H04B,H04B17/21,inventional
8428194,2,H,H04,H04B,H04B17/0085,additional
8428194,3,H,H04,H04W,H04W52/16,additional
8428194,4,H,H04,H04W,H04W52/40,additional
8428207,0,H,H04,H04L,H04L7/033,inventional
8428207,1,H,H04,H04L,H04L7/0012,inventional
8428207,2,H,H04,H04L,H04L7/005,additional
8334857,0,H,H04,H04N,H04N7/0145,inventional
8334857,1,G,G09,G09G,G09G5/377,inventional
8334857,2,G,G09,G09G,G09G5/393,inventional
8334857,3,G,G09,G09G,G09G3/003,additional
8334857,4,G,G09,G09G,G09G2340/0435,additional
8334857,5,G,G09,G09G,G09G2340/10,additional
8334857,6,G,G09,G09G,G09G2360/06,additional
8558832,0,H,H04,H04N,H04N13/161,inventional
8558832,1,H,H04,H04N,H04N13/271,inventional
8558832,2,H,H04,H04N,H04N13/275,inventional
8558832,3,H,H04,H04N,H04N13/282,inventional
8558832,4,H,H04,H04N,H04N2213/005,additional
8558833,0,G,G06,G06T,G06T17/20,inventional
8558835,0,G,G06,G06T,G06T1/00,inventional
8558839,0,G,G06,G06F,G06F3/14,inventional
8558839,1,G,G09,G09G,G09G5/363,additional
8558839,2,G,G09,G09G,G09G2360/02,additional
8558839,3,G,G09,G09G,G09G2360/06,additional
8558842,0,G,G06,G06T,G06T15/005,inventional
8558842,1,G,G06,G06T,G06T2210/52,additional
8558842,2,G,G09,G09G,G09G5/363,additional
8558842,3,G,G09,G09G,G09G2360/06,additional
8284152,0,G,G09,G09G,G09G3/3406,inventional
8284152,1,G,G09,G09G,G09G3/3685,additional
8284152,2,G,G09,G09G,G09G2320/0276,additional
8284152,3,G,G09,G09G,G09G2320/0626,additional
8284152,4,G,G09,G09G,G09G2320/064,additional
8284152,5,G,G09,G09G,G09G2320/0646,additional
8284152,6,G,G09,G09G,G09G2320/0653,additional
8284152,7,G,G09,G09G,G09G2330/021,additional
8284152,8,G,G09,G09G,G09G2360/16,additional
8284188,0,G,G06,G06T,G06T15/06,inventional
8284210,0,G,G09,G09G,G09G3/20,inventional
8284210,1,G,G09,G09G,G09G2330/021,additional
8284210,2,G,G09,G09G,G09G2340/0435,additional
8605791,0,H,H04,H04N,H04N19/17,inventional
8605791,1,H,H04,H04N,H04N19/162,inventional
8605791,2,H,H04,H04N,H04N19/174,inventional
8605791,3,H,H04,H04N,H04N19/61,inventional
8559248,0,G,G11,G11C,G11C11/412,inventional
8559248,1,G,G11,G11C,G11C7/12,inventional
8559248,2,G,G11,G11C,G11C11/419,inventional
8284620,0,G,G06,G06F,G06F13/1684,inventional
8559565,0,H,H04,H04L,H04L25/022,inventional
8559565,1,H,H04,H04L,H04L25/0234,inventional
8559565,2,H,H04,H04L,H04L25/061,inventional
8520009,0,H,H04,H04N,H04N19/86,inventional
8520009,1,H,H04,H04N,H04N7/01,inventional
8520009,2,H,H04,H04N,H04N7/012,inventional
8335892,0,G,G06,G06F,G06F12/084,inventional
8335892,1,G,G06,G06F,G06F12/0857,inventional
8284782,0,H,H04,H04L,H04L61/103,inventional
8284782,1,H,H04,H04L,H04L61/58,inventional
8284782,2,H,H04,H04L,H04L61/5014,additional
8284783,0,H,H04,H04L,H04L61/103,inventional
8284783,1,H,H04,H04L,H04L61/58,inventional
8284783,2,H,H04,H04L,H04L45/245,additional
8700387,0,G,G10,G10L,G10L19/173,inventional
8700387,1,G,G10,G10L,G10L19/0204,additional
8700387,2,G,G10,G10L,G10L25/18,additional
8471845,0,G,G06,G06T,G06T15/06,inventional
8471845,1,G,G06,G06T,G06T17/005,inventional
8471845,2,G,G06,G06T,G06T2210/12,additional
8471852,0,G,G06,G06T,G06T17/20,inventional
8471852,1,G,G06,G06T,G06T17/30,inventional
8655937,0,G,G06,G06F,G06F7/535,inventional
8655937,1,G,G06,G06F,G06F7/4873,additional
8655937,2,G,G06,G06F,G06F2207/5351,additional
8429656,0,G,G06,G06F,G06F9/5027,inventional
8429656,1,G,G06,G06F,G06F2209/5018,additional
8429656,2,G,G06,G06F,G06F2209/504,additional
8429656,3,Y,Y02,Y02D,Y02D10/00,additional
8429661,0,G,G06,G06F,G06F9/544,inventional
8656093,0,G,G06,G06F,G06F13/28,inventional
8656117,0,G,G06,G06F,G06F9/3836,inventional
8656117,1,G,G06,G06F,G06F9/3824,inventional
8700808,0,G,G06,G06F,G06F13/385,inventional
8700862,0,G,G06,G06F,G06F12/0813,inventional
8700862,1,G,G06,G06F,G06F12/0802,inventional
8700862,2,G,G06,G06F,G06F12/0875,inventional
8700862,3,G,G06,G06F,G06F12/1009,inventional
8700862,4,G,G06,G06F,G06F12/1045,inventional
8700862,5,G,G06,G06F,G06F12/128,inventional
8700862,6,G,G06,G06F,G06F12/08,additional
8700862,7,G,G06,G06F,G06F2212/1024,additional
8700862,8,G,G06,G06F,G06F2212/401,additional
8700865,0,G,G06,G06F,G06F12/08,inventional
8700865,1,G,G06,G06F,G06F12/1009,inventional
8700865,2,G,G06,G06F,G06F2212/401,additional
8700877,0,G,G06,G06F,G06F12/0284,inventional
8700877,1,G,G06,G06F,G06F9/3851,inventional
8700877,2,G,G06,G06F,G06F9/3888,inventional
8700877,3,G,G06,G06F,G06F12/0607,inventional
8700883,0,G,G06,G06F,G06F12/1027,inventional
8700925,0,G,G05,G05B,G05B13/0275,inventional
8700925,1,G,G06,G06F,G06F1/206,inventional
8700925,2,G,G06,G06F,G06F1/3203,inventional
8700925,3,G,G06,G06F,G06F1/3206,inventional
8700925,4,G,G06,G06F,G06F1/3293,inventional
8700925,5,G,G06,G06F,G06F11/3024,inventional
8700925,6,G,G06,G06F,G06F11/3062,inventional
8700925,7,Y,Y02,Y02D,Y02D10/00,additional
8472372,0,H,H04,H04W,H04W4/18,inventional
8472372,1,G,G06,G06F,G06F3/1205,inventional
8472372,2,G,G06,G06F,G06F3/1253,inventional
8472372,3,G,G06,G06F,G06F3/1292,inventional
8472372,4,H,H04,H04L,H04L69/08,inventional
8472372,5,H,H04,H04W,H04W80/00,inventional
8472372,6,H,H04,H04W,H04W84/105,inventional
8472372,7,H,H04,H04L,H04L69/18,additional
8472372,8,H,H04,H04W,H04W88/16,additional
8607008,0,G,G06,G06F,G06F12/1027,inventional
8607008,1,G,G06,G06F,G06F12/1009,inventional
8607008,2,G,G06,G06F,G06F2212/681,additional
8607008,3,G,G06,G06F,G06F2212/682,additional
8607008,4,G,G06,G06F,G06F2212/683,additional
8701057,0,G,G06,G06F,G06F30/39,inventional
8701057,1,G,G03,G03F,G03F1/36,inventional
8701057,2,H,H10,H10D,H10D89/10,inventional
8472455,0,G,G06,G06T,G06T15/06,inventional
8472455,1,H,H04,H04L,H04L49/90,inventional
8701091,0,G,G06,G06F,G06F9/451,inventional
8701091,1,G,G06,G06F,G06F9/44521,additional
8701091,2,G,G06,G06F,G06F11/3466,additional
8701091,3,G,G06,G06F,G06F11/362,additional
8701091,4,G,G06,G06F,G06F2201/865,additional
8607151,0,G,G06,G06F,G06F11/3698,inventional
8607177,0,G,G06,G06F,G06F30/327,inventional
8607177,1,G,G06,G06F,G06F30/33,additional
8607177,2,G,G06,G06F,G06F30/398,additional
8607177,3,G,G06,G06F,G06F2115/02,additional
8607177,4,G,G06,G06F,G06F2119/06,additional
8243064,0,G,G06,G06F,G06F30/20,inventional
8243064,1,G,G06,G06T,G06T13/20,inventional
8243064,2,G,G06,G06T,G06T15/00,inventional
8243064,3,A,A63,A63F,A63F2300/209,additional
8243064,4,A,A63,A63F,A63F2300/64,additional
8243064,5,A,A63,A63F,A63F2300/6615,additional
8243064,6,G,G06,G06T,G06T2210/36,additional
8243064,7,G,G06,G06T,G06T2210/56,additional
8243069,0,G,G06,G06T,G06T15/40,inventional
8243082,0,G,G06,G06T,G06T1/20,inventional
8243082,1,G,G06,G06F,G06F3/1438,inventional
8243082,2,G,G09,G09G,G09G2370/042,additional
8243083,0,G,G06,G06F,G06F15/17318,inventional
8243086,0,H,H04,H04N,H04N19/436,inventional
8243086,1,H,H04,H04N,H04N19/423,inventional
8243086,2,H,H04,H04N,H04N19/91,inventional
8243092,0,G,G09,G09G,G09G5/377,inventional
8243092,1,G,G09,G09G,G09G5/026,inventional
8243092,2,G,G09,G09G,G09G2340/10,additional
8285877,0,G,G06,G06F,G06F9/5083,inventional
8384736,0,G,G06,G06T,G06T15/30,inventional
8243709,0,H,H04,H04B,H04B1/7105,inventional
8243709,1,H,H04,H04B,H04B1/70735,additional
8243709,2,H,H04,H04B,H04B2201/70702,additional
8521800,0,G,G06,G06F,G06F7/57,inventional
